time,place,seasonal_1,seasonal_2,seasonal_3,seasonal_4,seasonal_5,seasonal_6,seasonal_7,seasonal_8,seasonal_9,seasonal_10,seasonal_11,seasonal_12,trend_1,trend_2,trend_3,trend_4,trend_5,trend_6,trend_7,trend_8,trend_9,trend_10,trend_11,trend_12
2016-07-31,22,0.5625,0.3125,0.0625,-0.1875,0.0625,0.0625,0.0625,-0.1875,-0.1875,-0.1875,-0.1875,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-31,23,0.3710186976787868,-0.3782924378964244,-1.1290509599923904,-0.12909344471955714,-1.6263131413524021,1.6303193458884047,-0.3596763130526032,-0.34735923386060347,-0.8344028293387117,2.054307800566522,1.069630520811995,-0.32108800473301546,1.4448935807456966,1.4715633648273792,1.499693662498303,1.5283553397659992,1.5570352590156649,1.585526152388138,1.6137977104831251,1.6418552215600168,1.6698005255842936,1.6977444779263577,1.7259251440011927,1.7546591959443403
2016-07-31,24,-0.020833333333333332,-0.020833333333333332,-0.020833333333333332,-0.020833333333333332,0.22916666666666666,-0.020833333333333332,-0.020833333333333332,-0.020833333333333332,-0.020833333333333332,-0.020833333333333332,-0.020833333333333332,-0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-31,25,-0.33749999999999997,0.6625000000000001,-0.08749999999999997,-0.08749999999999997,-0.33749999999999997,-0.08749999999999997,-0.08749999999999997,0.41250000000000003,0.16250000000000003,0.06250000000000006,-0.33749999999999997,0.06250000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-31,31,1.8705473509267119,-0.6742167593717773,-1.2188226455433706,-0.5112008796378578,-1.0507628044343815,0.41159842063818897,0.8761549182410205,0.8433778388866416,-1.1883928280849878,0.7665268730405589,0.5487789746534162,-0.673588459314163,3.7663166605701592,3.7892615401369802,3.809385322374726,3.825942391617132,3.8388476143777934,3.8480968367745674,3.853873839099677,3.856129097073781,3.8547071968396542,3.8497829183403964,3.841801011835644,3.830990108688357
2016-07-31,39,0.4563569517209072,-0.5546711060738002,0.43451907633619213,-0.07718160256775006,-0.09103788398045293,-0.1070064730209577,0.3760605912875812,-0.8909849487300445,-0.40751035236613564,-0.693410288534141,1.08757884628141,0.46728718964719107,0.9538240128072212,0.986461804723022,1.0198346912628418,1.0532263494696859,1.086196371936202,1.11834716057172,1.149325382852097,1.17896430020435,1.2073895526072245,1.2349657433842802,1.262170690965894,1.2896127243462407
2016-07-31,40,0.1929848760691815,0.1622778364927944,-3.6137083897584787,-1.3886678827918633,1.5807486721648878,0.7889179053397164,0.9799104515978578,5.402647447149302,-1.6902192076538982,-0.5519878575627574,-0.4046642660543417,-1.4582395849923986,12.884560899212486,13.028367647103572,13.163680673917305,13.290862995688125,13.410695617158927,13.52347332536289,13.628733503913086,13.725725888427212,13.813990731112067,13.892634330859034,13.961112170755257,14.018739373911611
2016-07-31,41,1.0712725768185956,0.09417813293893268,0.1021109123163107,1.6021811917911664,-2.3989545447728635,-4.896490746144225,1.8658611749057106,-2.6096711316933137,-0.8293431530744204,1.3566412146502524,2.800324402960752,1.8418899693031008,13.345453214346772,13.437132395881422,13.526793521155609,13.615649641274915,13.704006471919287,13.792058754183468,13.88040464001551,13.969241368502498,14.058474020586823,14.148456768235889,14.239539126836574,14.33151885594558
2016-07-31,42,-0.11089732929878798,-1.4758456680122367,-0.8258967976822762,-2.659922537817707,-1.981913705909491,1.9494718920709835,3.126134635199603,3.2917558138537397,1.1938240361035577,-0.6381658106326562,-0.970466812969808,-0.8980777149049204,9.126886175723127,9.235398069436583,9.341318928618886,9.446097097828956,9.550484736460058,9.655155603376354,9.76077817900829,9.867168375219165,9.973411017446558,10.078015095490457,10.179961157861852,10.27813387241648
2016-07-31,43,-0.6705597636328733,0.04983546047033216,0.27171942515947517,-0.7533843023872162,-0.27471414058350574,-0.2922161993521354,-0.8070228912038915,0.1790522724936347,-0.5856397881831967,-0.7397209333026555,1.6279973890981192,1.9946534714239128,1.658454990089054,1.7003593181680783,1.7433033029021023,1.7869724697892255,1.8313370977231134,1.8764079274386507,1.9222027879879633,1.9687479502939993,2.016077000043216,2.0642792351419796,2.113637656183437,2.1644113042527278
